NAME	TITLE	SCORE	
CBX1P2	chromobox 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38656]	2.77665E-6	
TATDN2P2	TatD DNase domain containing 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39255]	2.7765227E-6	
NAF1	nuclear assembly factor 1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:25126]	2.7748154E-6	
POGLUT2	protein O-glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19350]	2.7739136E-6	
GOLGA2P5	GOLGA2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:25315]	2.7700646E-6	
PPP1R12A	protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]	2.7677504E-6	
KIF21B	kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]	2.7662584E-6	
ALDH1L2	aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]	2.763721E-6	
SRSF11	serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]	2.7627682E-6	
TGFA	transforming growth factor alpha [Source:HGNC Symbol;Acc:HGNC:11765]	2.76212E-6	
HDAC9	histone deacetylase 9 [Source:HGNC Symbol;Acc:HGNC:14065]	2.7604394E-6	
FRK	fyn related Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3955]	2.7592937E-6	
PAPOLG	poly(A) polymerase gamma [Source:HGNC Symbol;Acc:HGNC:14982]	2.758418E-6	
WDR91	WD repeat domain 91 [Source:HGNC Symbol;Acc:HGNC:24997]	2.7579813E-6	
METTL14	methyltransferase 14, N6-adenosine-methyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:29330]	2.7569206E-6	
TMEM26	transmembrane protein 26 [Source:HGNC Symbol;Acc:HGNC:28550]	2.7562915E-6	
PSMC6	proteasome 26S subunit, ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9553]	2.75592E-6	
CCZ1B	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21717]	2.7549215E-6	
VSTM4	V-set and transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26470]	2.7534911E-6	
FAHD2B	fumarylacetoacetate hydrolase domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25318]	2.7518072E-6	
TTF1	transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:12397]	2.7517472E-6	
ASB13	ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:HGNC:19765]	2.7511824E-6	
NEAT1	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]	2.7484052E-6	
WDR76	WD repeat domain 76 [Source:HGNC Symbol;Acc:HGNC:25773]	2.7458323E-6	
MEDAG	mesenteric estrogen dependent adipogenesis [Source:HGNC Symbol;Acc:HGNC:25926]	2.7425565E-6	
RBMXP5	RBMX pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:54979]	2.7423573E-6	
NT5DC3	5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]	2.7416884E-6	
SCML2	Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581]	2.7409244E-6	
SCML1	Scm polycomb group protein like 1 [Source:HGNC Symbol;Acc:HGNC:10580]	2.7407823E-6	
GRIPAP1	GRIP1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18706]	2.7403287E-6	
TGFBI	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	2.7397246E-6	
ARMC2	armadillo repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:23045]	2.7388883E-6	
TTI2	TELO2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:26262]	2.7362817E-6	
PHTF2	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]	2.7357949E-6	
PRR14L	proline rich 14 like [Source:HGNC Symbol;Acc:HGNC:28738]	2.735424E-6	
RECK	reversion inducing cysteine rich protein with kazal motifs [Source:HGNC Symbol;Acc:HGNC:11345]	2.7343126E-6	
SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]	2.7334604E-6	
MICU3	mitochondrial calcium uptake family member 3 [Source:HGNC Symbol;Acc:HGNC:27820]	2.7334486E-6	
LTB4R	leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]	2.731069E-6	
NRAS	NRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:7989]	2.7304347E-6	
ATP6V1B2	ATPase H+ transporting V1 subunit B2 [Source:HGNC Symbol;Acc:HGNC:854]	2.7303822E-6	
NRTN	neurturin [Source:HGNC Symbol;Acc:HGNC:8007]	2.7288118E-6	
PALB2	partner and localizer of BRCA2 [Source:HGNC Symbol;Acc:HGNC:26144]	2.7253182E-6	
H3P6	H3 histone pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42980]	2.7239846E-6	
CASQ1	calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512]	2.7227952E-6	
LEO1	LEO1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:30401]	2.7208378E-6	
ZNF133	zinc finger protein 133 [Source:HGNC Symbol;Acc:HGNC:12917]	2.720477E-6	
RHPN1	rhophilin Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973]	2.7199203E-6	
ATP5PBP6	ATP synthase peripheral stalk-membrane subunit b pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39747]	2.7197036E-6	
TMSB15B	thymosin beta 15B [Source:HGNC Symbol;Acc:HGNC:28612]	2.719277E-6	
NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit [Source:HGNC Symbol;Acc:HGNC:30252]	2.7181125E-6	
RPL36AL	ribosomal protein L36a like [Source:HGNC Symbol;Acc:HGNC:10346]	2.7158217E-6	
ENSG00000236829	ribosomal protein L23a (RPL23A) pseudogene	2.7142753E-6	
PCGF6	polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156]	2.7123222E-6	
CASR	calcium sensing receptor [Source:HGNC Symbol;Acc:HGNC:1514]	2.7095266E-6	
SDC1	syndecan 1 [Source:HGNC Symbol;Acc:HGNC:10658]	2.709279E-6	
SERF1A	small EDRK-rich factor 1A [Source:HGNC Symbol;Acc:HGNC:10755]	2.7087888E-6	
ZNF625-ZNF20	ZNF625-ZNF20 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:48368]	2.708643E-6	
NHLRC4	NHL repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:26700]	2.7082644E-6	
ME2	malic enzyme 2 [Source:HGNC Symbol;Acc:HGNC:6984]	2.7082535E-6	
CDKN1A	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]	2.7075905E-6	
TTC13	tetratricopeptide repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:26204]	2.7071212E-6	
TUBGCP6	tubulin gamma complex associated protein 6 [Source:HGNC Symbol;Acc:HGNC:18127]	2.7071017E-6	
NPM1P46	nucleophosmin 1 pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:45225]	2.706466E-6	
EIF5A2	eukaryotic translation initiation factor 5A2 [Source:HGNC Symbol;Acc:HGNC:3301]	2.7057752E-6	
DNAH6	dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]	2.7053766E-6	
GRPEL1	GrpE like 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:19696]	2.7052513E-6	
RNF13P1	RNF13 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56589]	2.7031647E-6	
WASF2	WASP family member 2 [Source:HGNC Symbol;Acc:HGNC:12733]	2.7024169E-6	
MATR3P2	MATR3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:56591]	2.7020944E-6	
C1QB	complement C1q B chain [Source:HGNC Symbol;Acc:HGNC:1242]	2.701206E-6	
CEP126	centrosomal protein 126 [Source:HGNC Symbol;Acc:HGNC:29264]	2.7002634E-6	
FOXO4	forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]	2.6938246E-6	
MDK	midkine [Source:HGNC Symbol;Acc:HGNC:6972]	2.6911944E-6	
BRWD1	bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760]	2.6899581E-6	
SLC25A15	solute carrier family 25 member 15 [Source:HGNC Symbol;Acc:HGNC:10985]	2.6898178E-6	
SDCBPP3	syndecan binding protein pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44687]	2.6897008E-6	
MTMR7	myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]	2.6892155E-6	
GPC6	glypican 6 [Source:HGNC Symbol;Acc:HGNC:4454]	2.688968E-6	
GSDMD	gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697]	2.6885998E-6	
ENTPD3-AS1	ENTPD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26710]	2.6875273E-6	
CENPC	centromere protein C [Source:HGNC Symbol;Acc:HGNC:1854]	2.6871214E-6	
LSP1P4	LSP1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:53915]	2.686277E-6	
RMDN2	regulator of microtubule dynamics 2 [Source:HGNC Symbol;Acc:HGNC:26567]	2.6849343E-6	
ADTRP	androgen dependent TFPI regulating protein [Source:HGNC Symbol;Acc:HGNC:21214]	2.6845023E-6	
CPSF4	cleavage and polyadenylation specific factor 4 [Source:HGNC Symbol;Acc:HGNC:2327]	2.6836226E-6	
CEBPZ	CCAAT enhancer binding protein zeta [Source:HGNC Symbol;Acc:HGNC:24218]	2.6830567E-6	
SRD5A1	steroid 5 alpha-reductase 1 [Source:HGNC Symbol;Acc:HGNC:11284]	2.682269E-6	
UTP11	UTP11 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]	2.6819048E-6	
MLST8	MTOR associated protein, LST8 homolog [Source:HGNC Symbol;Acc:HGNC:24825]	2.6798064E-6	
EXOC5P1	exocyst complex component 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43870]	2.6796183E-6	
ZNF581	zinc finger protein 581 [Source:HGNC Symbol;Acc:HGNC:25017]	2.6795265E-6	
ACAD9	acyl-CoA dehydrogenase family member 9 [Source:HGNC Symbol;Acc:HGNC:21497]	2.6793814E-6	
CEP57L1P1	centrosomal protein 57 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23521]	2.6787684E-6	
NUP62CL	nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]	2.67784E-6	
MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]	2.6771168E-6	
CCS	copper chaperone for superoxide dismutase [Source:HGNC Symbol;Acc:HGNC:1613]	2.6760383E-6	
PDE4DIP	phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580]	2.675835E-6	
RBM20	RNA binding motif protein 20 [Source:HGNC Symbol;Acc:HGNC:27424]	2.6735843E-6	
PPP3CA	protein phosphatase 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9314]	2.6730802E-6	
MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:HGNC:7127]	2.6725238E-6	
RAD51D	RAD51 paralog D [Source:HGNC Symbol;Acc:HGNC:9823]	2.6719872E-6	
BCL2L11	BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]	2.6718074E-6	
RPUSD4	RNA pseudouridine synthase D4 [Source:HGNC Symbol;Acc:HGNC:25898]	2.6706848E-6	
CLUAP1	clusterin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19009]	2.6694242E-6	
CBX7	chromobox 7 [Source:HGNC Symbol;Acc:HGNC:1557]	2.6680218E-6	
SLC50A1	solute carrier family 50 member 1 [Source:HGNC Symbol;Acc:HGNC:30657]	2.6664159E-6	
CASP3	caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504]	2.6640582E-6	
CELSR1P1	CELSR1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55984]	2.66387E-6	
SLC25A5P5	solute carrier family 25 member 5 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:511]	2.663421E-6	
RPS6KA1	ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]	2.6624525E-6	
DHRS3	dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693]	2.6615642E-6	
C21orf62-AS1	C21orf62 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:1290]	2.6595876E-6	
NR2C1	nuclear receptor subfamily 2 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7971]	2.6562755E-6	
FERMT1	FERM domain containing kindlin 1 [Source:HGNC Symbol;Acc:HGNC:15889]	2.6519076E-6	
EPM2A	EPM2A glucan phosphatase, laforin [Source:HGNC Symbol;Acc:HGNC:3413]	2.6507932E-6	
ZNF74	zinc finger protein 74 [Source:HGNC Symbol;Acc:HGNC:13144]	2.6506857E-6	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	2.6501805E-6	
NDUFA3	NADH:ubiquinone oxidoreductase subunit A3 [Source:HGNC Symbol;Acc:HGNC:7686]	2.6496805E-6	
USP32	ubiquitin specific peptidase 32 [Source:HGNC Symbol;Acc:HGNC:19143]	2.6487642E-6	
RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]	2.6480627E-6	
FMN2	formin 2 [Source:HGNC Symbol;Acc:HGNC:14074]	2.6474615E-6	
HNRNPA1P4	heterogeneous nuclear ribonucleoprotein A1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32234]	2.6474138E-6	
PRIM1	DNA primase subunit 1 [Source:HGNC Symbol;Acc:HGNC:9369]	2.64665E-6	
B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:15683]	2.6462299E-6	
FBXW8	F-box and WD repeat domain containing 8 [Source:HGNC Symbol;Acc:HGNC:13597]	2.6461983E-6	
ABCC6	ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57]	2.6453956E-6	
SNW1	SNW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16696]	2.643293E-6	
METTL7A	methyltransferase like 7A [Source:HGNC Symbol;Acc:HGNC:24550]	2.6428702E-6	
DERA	deoxyribose-phosphate aldolase [Source:HGNC Symbol;Acc:HGNC:24269]	2.6412222E-6	
GUSBP3	GUSB pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37301]	2.6393636E-6	
NCAPG2	non-SMC condensin II complex subunit G2 [Source:HGNC Symbol;Acc:HGNC:21904]	2.638505E-6	
NOS3	nitric oxide synthase 3 [Source:HGNC Symbol;Acc:HGNC:7876]	2.63693E-6	
COX19	cytochrome c oxidase assembly factor COX19 [Source:HGNC Symbol;Acc:HGNC:28074]	2.6362015E-6	
LINC00324	long intergenic non-protein coding RNA 324 [Source:HGNC Symbol;Acc:HGNC:26628]	2.6353825E-6	
CPNE7	copine 7 [Source:HGNC Symbol;Acc:HGNC:2320]	2.633309E-6	
KBTBD11	kelch repeat and BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:29104]	2.63237E-6	
IGDCC4	immunoglobulin superfamily DCC subclass member 4 [Source:HGNC Symbol;Acc:HGNC:13770]	2.632133E-6	
FAM86C2P	family with sequence similarity 86 member C2, pseudogene [Source:HGNC Symbol;Acc:HGNC:42392]	2.6308594E-6	
PSAT1	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]	2.628719E-6	
PABPC5	poly(A) binding protein cytoplasmic 5 [Source:HGNC Symbol;Acc:HGNC:13629]	2.628131E-6	
DNAAF2	dynein axonemal assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:20188]	2.62589E-6	
FBXO6	F-box protein 6 [Source:HGNC Symbol;Acc:HGNC:13585]	2.6235227E-6	
SOWAHB	sosondowah ankyrin repeat domain family member B [Source:HGNC Symbol;Acc:HGNC:32958]	2.623314E-6	
KLHL42	kelch like family member 42 [Source:HGNC Symbol;Acc:HGNC:29252]	2.622515E-6	
RBP1	retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919]	2.6213263E-6	
ZNF614	zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]	2.6204154E-6	
P2RY6	pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]	2.618531E-6	
ZDHHC9	zinc finger DHHC-type palmitoyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:18475]	2.6183245E-6	
CATSPERE	catsper channel auxiliary subunit epsilon [Source:HGNC Symbol;Acc:HGNC:28491]	2.6174826E-6	
TATDN1	TatD DNase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24220]	2.6169741E-6	
ZNF366	zinc finger protein 366 [Source:HGNC Symbol;Acc:HGNC:18316]	2.6163343E-6	
ELK1	ETS transcription factor ELK1 [Source:HGNC Symbol;Acc:HGNC:3321]	2.6158152E-6	
KCNJ14	potassium inwardly rectifying channel subfamily J member 14 [Source:HGNC Symbol;Acc:HGNC:6260]	2.6156215E-6	
SPSB1	splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]	2.6132714E-6	
BEST1	bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703]	2.6117862E-6	
PVALB	parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]	2.6107743E-6	
SLC25A35	solute carrier family 25 member 35 [Source:HGNC Symbol;Acc:HGNC:31921]	2.6104917E-6	
RNF180	ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752]	2.6104688E-6	
ATP13A4	ATPase 13A4 [Source:HGNC Symbol;Acc:HGNC:25422]	2.608462E-6	
ZDHHC11B	zinc finger DHHC-type containing 11B [Source:HGNC Symbol;Acc:HGNC:32962]	2.604567E-6	
ZNF567-DT	ZNF567 divergent transcript [Source:HGNC Symbol;Acc:HGNC:51281]	2.6026905E-6	
USP21	ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]	2.599922E-6	
BLNK	B cell linker [Source:HGNC Symbol;Acc:HGNC:14211]	2.59961E-6	
RCC2	regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297]	2.5978943E-6	
RASD2	RASD family member 2 [Source:HGNC Symbol;Acc:HGNC:18229]	2.597749E-6	
COL4A2	collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]	2.5961447E-6	
POC5	POC5 centriolar protein [Source:HGNC Symbol;Acc:HGNC:26658]	2.5957784E-6	
HOXB2	homeobox B2 [Source:HGNC Symbol;Acc:HGNC:5113]	2.5956647E-6	
PEX13	peroxisomal biogenesis factor 13 [Source:HGNC Symbol;Acc:HGNC:8855]	2.593935E-6	
ANP32E	acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]	2.592955E-6	
ZNF763	zinc finger protein 763 [Source:HGNC Symbol;Acc:HGNC:27614]	2.5928273E-6	
CYP21A2	cytochrome P450 family 21 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:2600]	2.5887698E-6	
PHKG2	phosphorylase kinase catalytic subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:8931]	2.5864035E-6	
IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	2.5836146E-6	
ZBTB25	zinc finger and BTB domain containing 25 [Source:HGNC Symbol;Acc:HGNC:13112]	2.582504E-6	
GAS7	growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]	2.580757E-6	
BTN3A1	butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]	2.578441E-6	
MMP19	matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]	2.5782474E-6	
PABPN1P2	PABPN1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54989]	2.5770041E-6	
CLEC11A	C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]	2.5755191E-6	
CDIP1	cell death inducing p53 target 1 [Source:HGNC Symbol;Acc:HGNC:13234]	2.573393E-6	
CCDC61	coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:HGNC:33629]	2.5707761E-6	
PMS2P7	PMS1 homolog 2, mismatch repair system component pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:33515]	2.570318E-6	
PRPF4B	pre-mRNA processing factor 4B [Source:HGNC Symbol;Acc:HGNC:17346]	2.5700538E-6	
MCM8	minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147]	2.5697968E-6	
ZNF41	zinc finger protein 41 [Source:HGNC Symbol;Acc:HGNC:13107]	2.5689164E-6	
OAZ3	ornithine decarboxylase antizyme 3 [Source:HGNC Symbol;Acc:HGNC:8097]	2.5686568E-6	
MTMR9LP	myotubularin related protein 9 like, pseudogene [Source:HGNC Symbol;Acc:HGNC:27920]	2.56804E-6	
UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative) [Source:HGNC Symbol;Acc:HGNC:21647]	2.5662976E-6	
ZRANB3	zinc finger RANBP2-type containing 3 [Source:HGNC Symbol;Acc:HGNC:25249]	2.5662832E-6	
PIGU	phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791]	2.5656113E-6	
PARP2	poly(ADP-ribose) polymerase 2 [Source:HGNC Symbol;Acc:HGNC:272]	2.5648671E-6	
LIPT2-AS1	LIPT2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56172]	2.5647412E-6	
USP3	ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626]	2.5632592E-6	
ZNF462	zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]	2.5631216E-6	
RADIL	Rap associating with DIL domain [Source:HGNC Symbol;Acc:HGNC:22226]	2.562951E-6	
UPK3A	uroplakin 3A [Source:HGNC Symbol;Acc:HGNC:12580]	2.5621705E-6	
ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:10866]	2.561146E-6	
TSEN2	tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]	2.5598451E-6	
SFXN1	sideroflexin 1 [Source:HGNC Symbol;Acc:HGNC:16085]	2.5591776E-6	
ROBO1	roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]	2.557992E-6	
FBLN7	fibulin 7 [Source:HGNC Symbol;Acc:HGNC:26740]	2.5570757E-6	
TAF6	TATA-box binding protein associated factor 6 [Source:HGNC Symbol;Acc:HGNC:11540]	2.5564889E-6	
APOBR	apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]	2.5549678E-6	
UPF3B	UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439]	2.5529725E-6	
SIMC1	SUMO interacting motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:24779]	2.5529682E-6	
SLC31A1	solute carrier family 31 member 1 [Source:HGNC Symbol;Acc:HGNC:11016]	2.551118E-6	
CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23518]	2.549478E-6	
ADGRB2	adhesion G protein-coupled receptor B2 [Source:HGNC Symbol;Acc:HGNC:944]	2.5492875E-6	
LINS1	lines homolog 1 [Source:HGNC Symbol;Acc:HGNC:30922]	2.5491656E-6	
DAAM1	dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:HGNC:18142]	2.5488132E-6	
CCDC184	coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]	2.5429804E-6	
COL6A4P2	collagen type VI alpha 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38501]	2.5420136E-6	
NCKIPSD	NCK interacting protein with SH3 domain [Source:HGNC Symbol;Acc:HGNC:15486]	2.5419647E-6	
TMEM151B	transmembrane protein 151B [Source:HGNC Symbol;Acc:HGNC:21315]	2.5409106E-6	
MMADHC	metabolism of cobalamin associated D [Source:HGNC Symbol;Acc:HGNC:25221]	2.5398235E-6	
TSTD1	thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]	2.5376767E-6	
CKS2	CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]	2.537228E-6	
LINC00665	long intergenic non-protein coding RNA 665 [Source:HGNC Symbol;Acc:HGNC:44323]	2.536716E-6	
ZNF395	zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]	2.5358868E-6	
NAT8L	N-acetyltransferase 8 like [Source:HGNC Symbol;Acc:HGNC:26742]	2.535381E-6	
HOTAIRM1	HOXA transcript antisense RNA, myeloid-specific 1 [Source:HGNC Symbol;Acc:HGNC:37117]	2.5321863E-6	
ZNF571	zinc finger protein 571 [Source:HGNC Symbol;Acc:HGNC:25000]	2.5314148E-6	
ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:17827]	2.5302318E-6	
TSPAN12	tetraspanin 12 [Source:HGNC Symbol;Acc:HGNC:21641]	2.5301817E-6	
CKMT2-AS1	CKMT2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48997]	2.5300706E-6	
ZNF516	zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]	2.5294996E-6	
GAREM2	GRB2 associated regulator of MAPK1 subtype 2 [Source:HGNC Symbol;Acc:HGNC:27172]	2.529342E-6	
MOAP1	modulator of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:16658]	2.528105E-6	
KIAA1328	KIAA1328 [Source:HGNC Symbol;Acc:HGNC:29248]	2.5280422E-6	
UBQLN4P1	ubiquilin 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31133]	2.5278619E-6	
MCMDC2	minichromosome maintenance domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26368]	2.5255245E-6	
UBE2D2	ubiquitin conjugating enzyme E2 D2 [Source:HGNC Symbol;Acc:HGNC:12475]	2.5218856E-6	
ZNF879	zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]	2.5179445E-6	
DTX2	deltex E3 ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:15973]	2.5154668E-6	
TKT	transketolase [Source:HGNC Symbol;Acc:HGNC:11834]	2.514618E-6	
DISC1	DISC1 scaffold protein [Source:HGNC Symbol;Acc:HGNC:2888]	2.5120858E-6	
ZDHHC8BP	ZDHHC8B, pseudogene [Source:HGNC Symbol;Acc:HGNC:26461]	2.511944E-6	
PTBP2	polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]	2.5105544E-6	
SUPT3H	SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]	2.5096588E-6	
NKIRAS1	NFKB inhibitor interacting Ras like 1 [Source:HGNC Symbol;Acc:HGNC:17899]	2.5076254E-6	
HMGN1P37	high mobility group nucleosome binding domain 1 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:39421]	2.5074332E-6	
TJP3	tight junction protein 3 [Source:HGNC Symbol;Acc:HGNC:11829]	2.5036898E-6	
ZGRF1	zinc finger GRF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25654]	2.5034776E-6	
BAK1	BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]	2.5021602E-6	
